id,name,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,categories
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,145599162,4,I love this lotion because I enjoy rubbing my wife's feet with it.,Soft skin guaranteed!!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,145766443,4,I LOVE the way my skin is left feeling after I use this product!,So soft!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,142451857,4,You should really try this product because it's done so many wonders for me. My skin feels super smooth and looks so fantastic. For real this is the best thing I've ever used for my face,This product really works,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,142473526,4,I originally lobe the way it smells and feels when I apply it to my skin. It has enough of what I needed. I recommend this to any person struggleing with dry skin!,Its good,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,141975158,4,"I loved this product, it took yrs off , an blotches not so noticeable.... plus it left my face feeling so soft and smelling so .. good !! Thanks",9184047162,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,141544765,4,This is some great stuff for my face cuz I'm old and wrinkly and it makes me look younger I feel 31,Really works,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,139361499,4,I have tried everything from all natural to high end designer cosmetics. This is a rock solid product that does it claims!!! It's been part of my regiment for over ten years. I regularly try other products but it's always a waste of time and money!,A daily MUST!!!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,139875054,4,"I have used Oil of Olay off and on, but I always go back to Olay. I use everyday under my make-up and many times as a night time moisturizer. My skin looks smooth and I have very few wrinkles or lines.",Olay moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,TRUE,TRUE,92243322,4,It moisturizes well. I could see the difference within a couple of days. It is slightly heavy so I only use it a night.,Moisturizes well,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,161781748,4,Very smooth to skin relaxing. It leaves a sensation that revitalizes the youth inside the skin,Product feels good,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,155441573,4,Very silly feeling but not oily. Has a soft clean smell to it.,This product feels very silky,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,152578140,4,This is a great product I even use it myself . My household won't even use anything else if it isn't olay brand.,Great product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,151689767,4,Product is very nice and works very well got it when worked at factory and my skin had bad reaction to the oil we were using there. It cleared up rather quickly had made my skin feel amazing.,Good product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,152182419,4,This product leaves my face smooth and glowing and smells super nice i just love it,Amazing product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,149501232,4,Makes your skin so soft and has the best smell. If product is applied as directed then results should be positive,Productivity,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,147264537,4,My life changed as my face started to glow. Everyone wanted to know the secret... Wasn't a secret after all. Women like sharing beauty tip. I look younger and feel confident.,Youthful look with Play moisturizer or if,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,I love it amazing on my skin is so smooth nd not crack at all,Amazing,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,I have used this product for years and my skin is supple and has very few wrinkles. People constantly come up to me and comment on what lovely skin I have. I also have people commenting that I look 20 years younger than my actual age. I know my Regenerist Deep Hydration Regenerating Cream has been a huge help in staying young looking. It is velvety and rich and my skin drinks it in. I love it! My foundation smooths on easily over my Hydrating Cream and my complexion has a dewy glow. This review was collected as part of a promotion.,Wonderful Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,I loved this product. My skin was so soft and fresh looking. It took years off of my look. This review was collected as part of a promotion.,Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,,,5,"This is one of the best moisturizers I have ever used. It absorbs quickly and leaves my skin soft, smooth and non-greasy. I like the dispenser as it puts the lotion in my palm without contaminating the unused product by touching it with my fingers. Have found that I do not need a full pump of the product because that is way too much for covering my face and neck. Anyone who has dry skin should not hesitate to give this a try.",Love This Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,The best moisturizer I have found. Non greasy. Absorbes quickly and works wonderfully This review was collected as part of a promotion.,Great Moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,"This is a really good product. It feels light on my skin immediately feels like it's hydrating my skin. I recently turned 60, and many of the people I have told my age to insist that I look like I'm 45! This review was collected as part of a promotion.",Great Product For A Reasonable Price,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,I have used several Olay products and have been pleased with them. However when my skin was getting really dry and flaky I knew I needed something hard core. I was amazed how after one use I could tell a difference the next morning! I am so excited! ...Just wish they would give you more lotion for the .,Works Immediately!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79646572,5,The best moisturizer I have found. Non greasy. Absorbes quickly and works wonderfully This review was collected as part of a promotion.,great moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79884165,5,I like its rich dewy thick consistency. Great night cream - won't rub off on pillow! This review was collected as part of a promotion.,REGENERATING DEEP HYDRATION CREAM MOISTURIZER,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79765573,5,Makes my skin so soft and silky. Will not switch to another moisturizer. Love it!! This review was collected as part of a promotion.,Skin feels so silky,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79899190,5,I use this every day and it has really improved my skin's appearance and texture This review was collected as part of a promotion.,Great product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79917603,5,This product actually works better than the more expensive creams I've tried This review was collected as part of a promotion.,Works well,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79657320,5,The best moisturizer I have used. The results I have seen are just what I want. This review was collected as part of a promotion.,product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79526522,5,"I love this product, I finally found something that works great on my face!! This review was collected as part of a promotion.",Awesome product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79897864,5,My face is so soft after using this cream. My 60+ skin looks much younger. This review was collected as part of a promotion.,Great hydration,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79895696,5,Makes my skin feel smooth all day love. Make up goes on great on top of it. This review was collected as part of a promotion.,Love this product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79895198,5,"makes my skin very soft........and smooth,and i have no blotches on my skin This review was collected as part of a promotion.",smells great,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80030822,5,"I think this product really works, if you give it a lot of time to work. This review was collected as part of a promotion.",I love this product!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79668314,5,"Light weight, yet effective. I don't feel like I'm wearing a mask to bed. This review was collected as part of a promotion.",wonderful cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79883983,5,"Very happy with this product and would recommend it, does what it says This review was collected as part of a promotion.",Visible results,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79709562,5,it is an amazing product it hydrates and regenerates my skin.richruby This review was collected as part of a promotion.,this product has an outstanding feature,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
